Grapheme	IPA	Frequency
a	a	63
ɨ	ɨ	47
a$	a	21
^ʔ	ʔ	18
a:	aː	15
b	b	14
r	r	13
n	n	12
l	l	10
u	u	10
^kˤ	kˤ	9
^s	s	9
m$	m	9
^k	k	7
t$	t	7
i	i	7
n$	n	7
^b	b	6
b$	b	6
d	d	6
o:	oː	6
^ʕ	ʕ	5
s	s	5
a:$	aː	5
^m	m	5
t	t	5
s$	s	5
r$	r	5
^ħ	ħ	5
f$	f	4
d$	d	4
i$	i	4
e:	eː	4
^sˤ	sˤ	4
ʕ	ʕ	4
ħ$	ħ	4
y$	y	4
g	g	4
ʔ	ʔ	4
m	m	4
ll	ll	3
^n	n	3
k	k	3
^d	d	3
sˤ	sˤ	3
ħ	ħ	3
^g	g	3
^r	r	3
tˤ	tˤ	3
l$	l	3
^z	z	3
^tˤ	tˤ	2
z	z	2
kˤ	kˤ	2
^cˤ	cˤ	2
e:$	eː	2
^l	l	2
yy	yy	2
^w	w	2
f	f	2
ss	ss	2
u$	u	1
h$	h	1
^y	y	1
cˤ	cˤ	1
^h	h	1
rr	rr	1
dd	dd	1
o$	o	1
ʔ$	ʔ	1
+	?	1
^t	t	1
w	w	1
j	j	1
cˤcˤ	cˤcˤ	1
