Grapheme	IPA	Frequency
ɛ	ɛ	32
ɨ	ɨ	19
a$	a	18
n$	n	16
n	n	14
t$	t	14
a:	aː	14
r	r	14
^s	s	12
a	a	11
m	m	9
^g	g	9
^a	a	9
u:	uː	8
^h	h	7
^kˤ	kˤ	7
r$	r	7
b$	b	7
^ɨ	ɨ	7
u	u	6
ɛ:	ɛː	6
i:	iː	6
b	b	6
^b	b	6
^m	m	6
nn	nn	6
i$	i	6
g	g	6
m$	m	5
^d	d	4
s	s	4
tˤ	tˤ	4
^tˤ	tˤ	4
o	o	4
e:	eː	4
ll	ll	3
d$	d	3
e$	e	3
d	d	3
:	<?>	3
^w	w	3
y	y	3
y$	y	3
<(>	?	3
<)>	?	3
^t	t	3
cˤ	cˤ	2
l$	l	2
^ɔ	ɔ	2
f$	f	2
^n	n	2
ɔ	ɔ	2
o:	oː	2
t	t	2
cc	cc	2
i	i	2
kˤ$	kˤ	2
zz	zz	2
kˤ	kˤ	2
mm	mm	2
^z	z	2
z	z	2
l	l	2
$	NULL	2
k	k	2
ʊ:	ʊː	2
ɪ:	ɪː	1
kk	kk	1
dd	dd	1
	<?>	1
tˤtˤ	tˤtˤ	1
ʏ	ʏ	1
k$	k	1
^i:	iː	1
^cˤ	cˤ	1
^j	j	1
^tʸ	tʲ	1
lʸ	lʲ	1
^a:	aː	1
nʸ	nʲ	1
j	j	1
^o	o	1
h	h	1
^e	e	1
^c	c	1
ʊ	ʊ	1
rr$	rr	1
ɨ:	ɨː	1
f	f	1
rr	rr	1
^i	i	1
bb	bb	1
i:ʸ	iːʲ	1
^k	k	1
^u	u	1
çˤ	çˤ	1
^y	y	1
i:$	iː	1
tt	tt	1
ɛ$	ɛ	1
o:ˤ	oˤː	1
u$	u	1
