Grapheme	IPA	Frequency
ɛ	ɛ	23
u	u	14
r	r	13
^a	a	12
ɨ	ɨ	11
o	o	9
m	m	8
n	n	8
n$	n	8
t$	t	8
^b	b	7
^ɨ	ɨ	7
r$	r	7
i$	i	7
ə	ə	6
s	s	6
a$	a	5
^d	d	5
g	g	5
m$	m	5
ə$	ə	5
i	i	5
^s	s	5
^m	m	5
ɛ$	ɛ	4
a	a	4
^g	g	4
^u	u	3
l$	l	3
^tˤ	tˤ	3
b$	b	3
z	z	3
^ʔ	ʔ	3
^kˤ	kˤ	3
k	k	2
d$	d	2
d	d	2
f$	f	2
tˤ	tˤ	2
kˤ$	kˤ	2
kˤ	kˤ	2
^w	w	2
e$	e	2
^k	k	2
b	b	2
^z	z	2
t	t	2
ll	ll	1
I	<?>	1
ss	ss	1
^e	e	1
v	v	1
c	c	1
o$	o	1
^i	i	1
^cˤ	cˤ	1
^j	j	1
j$	j	1
rr$	rr	1
h	h	1
k$	k	1
j	j	1
s$	s	1
dd$	dd	1
l	l	1
w	w	1
^f	f	1
tˤ$	tˤ	1
^t	t	1
e	e	1
cˤ	cˤ	1
^h	h	1
nn	nn	1
