Grapheme	IPA	Frequency
e	e	76
o	o	34
a	a	23
r	r	14
r$	r	13
n$	n	13
m	m	10
t$	t	10
^k	k	9
^a	a	9
y	y	9
^ħ	ħ	8
h$	h	7
l$	l	7
i	i	7
b$	b	7
m$	m	7
w	w	7
^g	g	7
^h	h	6
b	b	6
d$	d	5
f	f	5
^n	n	5
d	d	5
i$	i	5
k	k	5
a$	a	5
^m	m	5
^t	t	5
^ɬ	ɬ	5
l	l	5
^kˤ	kˤ	4
^b	b	4
^w	w	4
n	n	4
ħ	ħ	4
x	x	3
^sˤ	sˤ	3
ɬ	ɬ	3
kˤ$	kˤ	3
ɵ	ɵ	3
f$	f	3
^e	e	3
^f	f	2
^r	r	2
bb	bb	2
s$	s	2
e$	e	2
^ɵ	ɵ	2
sˤ	sˤ	2
ħ$	ħ	2
tˤ$	tˤ	2
^x	x	2
^s	s	2
^d	d	2
^ʃ	ʃ	2
sˤ$	sˤ	2
^ð	ð	2
t	t	2
ẽ	ẽ	2
s	s	1
ħħ	ħħ	1
^cˤ	cˤ	1
^ɵˤ	ɵˤ	1
ɬ$	ɬ	1
o$	o	1
z	z	1
w$	w	1
^z	z	1
^k$	k	1
^o	o	1
yy	yy	1
k$	k	1
^tˤ	tˤ	1
g$	g	1
ð	ð	1
nn	nn	1
ė	<?>	1
x$	x	1
dd	dd	1
ĩ	ĩ	1
ww	ww	1
^l	l	1
ʃ	ʃ	1
θ	θ	1
^θ	θ	1
^ˤe	ˤe	1
